workerid,img_order,kind,selection,id,type,order,condition,language,enjoyment,gender,age,problems,comments,asses,fairprice,education,OS,screenH,screenW,Browser,hitid,hittypeid,title,description,keywords,reward,creationtime,assignments,numavailable,numpending,numcomplete,hitstatus,reviewstatus,annotation,assignmentduration,autoapprovaldelay,hitlifetime,viewhit,assignmentid,workerid,assignmentstatus,autoapprovaltime,assignmentaccepttime,assignmentsubmittime,assignmentapprovaltime,assignmentrejecttime,deadline,feedback,reject,Answer.catch_trials,Answer.condition,Answer.time_in_minutes
3,"[u'good', u'bad']",critical,competitor,hammer,isnt,4,nottarget,English,2,Male,28,No problems,very nice,Yes,1,4,Windows,900,1440,Chrome,36AZSFEYZ4Z7RPYRH1KOS0DDIJCBV8,3BRS3IGD6GUZKVJA2VCGBCMJF29TR5,Take part in a linguistics experiment!,Answer one question about a sentence of English.,language research stanford fun cognitive science university explanations,$0.50,Sun Nov 11 19:56:17 PST 2018,8,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Tue Dec 11 19:56:17 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=36AZSFEYZ4Z7RPYRH1KOS0DDIJCBV8,3M1CVSFP614DQRVCFQVKFLQNRG4QAU,3,Submitted,Mon Nov 12 12:46:31 PST 2018,Sun Nov 11 20:00:18 PST 2018,Sun Nov 11 20:06:31 PST 2018,,,,,,[],"""nottarget""",4.6553666667
3,null,control,left,control_4,right,5,nottarget,English,2,Male,28,No problems,very nice,Yes,1,4,Windows,900,1440,Chrome,36AZSFEYZ4Z7RPYRH1KOS0DDIJCBV8,3BRS3IGD6GUZKVJA2VCGBCMJF29TR5,Take part in a linguistics experiment!,Answer one question about a sentence of English.,language research stanford fun cognitive science university explanations,$0.50,Sun Nov 11 19:56:17 PST 2018,8,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Tue Dec 11 19:56:17 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=36AZSFEYZ4Z7RPYRH1KOS0DDIJCBV8,3M1CVSFP614DQRVCFQVKFLQNRG4QAU,3,Submitted,Mon Nov 12 12:46:31 PST 2018,Sun Nov 11 20:00:18 PST 2018,Sun Nov 11 20:06:31 PST 2018,,,,,,[],"""nottarget""",4.6553666667
3,"[u'good', u'bad']",critical,competitor,cake,looks like,6,nottarget,English,2,Male,28,No problems,very nice,Yes,1,4,Windows,900,1440,Chrome,36AZSFEYZ4Z7RPYRH1KOS0DDIJCBV8,3BRS3IGD6GUZKVJA2VCGBCMJF29TR5,Take part in a linguistics experiment!,Answer one question about a sentence of English.,language research stanford fun cognitive science university explanations,$0.50,Sun Nov 11 19:56:17 PST 2018,8,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Tue Dec 11 19:56:17 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=36AZSFEYZ4Z7RPYRH1KOS0DDIJCBV8,3M1CVSFP614DQRVCFQVKFLQNRG4QAU,3,Submitted,Mon Nov 12 12:46:31 PST 2018,Sun Nov 11 20:00:18 PST 2018,Sun Nov 11 20:06:31 PST 2018,,,,,,[],"""nottarget""",4.6553666667
3,null,control,right,control_3,left,7,nottarget,English,2,Male,28,No problems,very nice,Yes,1,4,Windows,900,1440,Chrome,36AZSFEYZ4Z7RPYRH1KOS0DDIJCBV8,3BRS3IGD6GUZKVJA2VCGBCMJF29TR5,Take part in a linguistics experiment!,Answer one question about a sentence of English.,language research stanford fun cognitive science university explanations,$0.50,Sun Nov 11 19:56:17 PST 2018,8,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Tue Dec 11 19:56:17 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=36AZSFEYZ4Z7RPYRH1KOS0DDIJCBV8,3M1CVSFP614DQRVCFQVKFLQNRG4QAU,3,Submitted,Mon Nov 12 12:46:31 PST 2018,Sun Nov 11 20:00:18 PST 2018,Sun Nov 11 20:06:31 PST 2018,,,,,,[],"""nottarget""",4.6553666667
3,"[u'good', u'bad']",critical,target,monkey,isnt,8,nottarget,English,2,Male,28,No problems,very nice,Yes,1,4,Windows,900,1440,Chrome,36AZSFEYZ4Z7RPYRH1KOS0DDIJCBV8,3BRS3IGD6GUZKVJA2VCGBCMJF29TR5,Take part in a linguistics experiment!,Answer one question about a sentence of English.,language research stanford fun cognitive science university explanations,$0.50,Sun Nov 11 19:56:17 PST 2018,8,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Tue Dec 11 19:56:17 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=36AZSFEYZ4Z7RPYRH1KOS0DDIJCBV8,3M1CVSFP614DQRVCFQVKFLQNRG4QAU,3,Submitted,Mon Nov 12 12:46:31 PST 2018,Sun Nov 11 20:00:18 PST 2018,Sun Nov 11 20:06:31 PST 2018,,,,,,[],"""nottarget""",4.6553666667
3,"[u'good', u'bad']",critical,target,house,looks like,9,nottarget,English,2,Male,28,No problems,very nice,Yes,1,4,Windows,900,1440,Chrome,36AZSFEYZ4Z7RPYRH1KOS0DDIJCBV8,3BRS3IGD6GUZKVJA2VCGBCMJF29TR5,Take part in a linguistics experiment!,Answer one question about a sentence of English.,language research stanford fun cognitive science university explanations,$0.50,Sun Nov 11 19:56:17 PST 2018,8,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Tue Dec 11 19:56:17 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=36AZSFEYZ4Z7RPYRH1KOS0DDIJCBV8,3M1CVSFP614DQRVCFQVKFLQNRG4QAU,3,Submitted,Mon Nov 12 12:46:31 PST 2018,Sun Nov 11 20:00:18 PST 2018,Sun Nov 11 20:06:31 PST 2018,,,,,,[],"""nottarget""",4.6553666667
3,"[u'good', u'bad']",critical,competitor,horse,looks like,10,nottarget,English,2,Male,28,No problems,very nice,Yes,1,4,Windows,900,1440,Chrome,36AZSFEYZ4Z7RPYRH1KOS0DDIJCBV8,3BRS3IGD6GUZKVJA2VCGBCMJF29TR5,Take part in a linguistics experiment!,Answer one question about a sentence of English.,language research stanford fun cognitive science university explanations,$0.50,Sun Nov 11 19:56:17 PST 2018,8,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Tue Dec 11 19:56:17 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=36AZSFEYZ4Z7RPYRH1KOS0DDIJCBV8,3M1CVSFP614DQRVCFQVKFLQNRG4QAU,3,Submitted,Mon Nov 12 12:46:31 PST 2018,Sun Nov 11 20:00:18 PST 2018,Sun Nov 11 20:06:31 PST 2018,,,,,,[],"""nottarget""",4.6553666667
3,"[u'bad', u'good']",critical,competitor,baseball,looks like,11,nottarget,English,2,Male,28,No problems,very nice,Yes,1,4,Windows,900,1440,Chrome,36AZSFEYZ4Z7RPYRH1KOS0DDIJCBV8,3BRS3IGD6GUZKVJA2VCGBCMJF29TR5,Take part in a linguistics experiment!,Answer one question about a sentence of English.,language research stanford fun cognitive science university explanations,$0.50,Sun Nov 11 19:56:17 PST 2018,8,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Tue Dec 11 19:56:17 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=36AZSFEYZ4Z7RPYRH1KOS0DDIJCBV8,3M1CVSFP614DQRVCFQVKFLQNRG4QAU,3,Submitted,Mon Nov 12 12:46:31 PST 2018,Sun Nov 11 20:00:18 PST 2018,Sun Nov 11 20:06:31 PST 2018,,,,,,[],"""nottarget""",4.6553666667
3,"[u'good', u'bad']",critical,competitor,cat,isnt,12,nottarget,English,2,Male,28,No problems,very nice,Yes,1,4,Windows,900,1440,Chrome,36AZSFEYZ4Z7RPYRH1KOS0DDIJCBV8,3BRS3IGD6GUZKVJA2VCGBCMJF29TR5,Take part in a linguistics experiment!,Answer one question about a sentence of English.,language research stanford fun cognitive science university explanations,$0.50,Sun Nov 11 19:56:17 PST 2018,8,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Tue Dec 11 19:56:17 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=36AZSFEYZ4Z7RPYRH1KOS0DDIJCBV8,3M1CVSFP614DQRVCFQVKFLQNRG4QAU,3,Submitted,Mon Nov 12 12:46:31 PST 2018,Sun Nov 11 20:00:18 PST 2018,Sun Nov 11 20:06:31 PST 2018,,,,,,[],"""nottarget""",4.6553666667
3,"[u'good', u'bad']",critical,target,flower,looks like,13,nottarget,English,2,Male,28,No problems,very nice,Yes,1,4,Windows,900,1440,Chrome,36AZSFEYZ4Z7RPYRH1KOS0DDIJCBV8,3BRS3IGD6GUZKVJA2VCGBCMJF29TR5,Take part in a linguistics experiment!,Answer one question about a sentence of English.,language research stanford fun cognitive science university explanations,$0.50,Sun Nov 11 19:56:17 PST 2018,8,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Tue Dec 11 19:56:17 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=36AZSFEYZ4Z7RPYRH1KOS0DDIJCBV8,3M1CVSFP614DQRVCFQVKFLQNRG4QAU,3,Submitted,Mon Nov 12 12:46:31 PST 2018,Sun Nov 11 20:00:18 PST 2018,Sun Nov 11 20:06:31 PST 2018,,,,,,[],"""nottarget""",4.6553666667
3,"[u'good', u'bad']",critical,competitor,reindeer,isnt,14,nottarget,English,2,Male,28,No problems,very nice,Yes,1,4,Windows,900,1440,Chrome,36AZSFEYZ4Z7RPYRH1KOS0DDIJCBV8,3BRS3IGD6GUZKVJA2VCGBCMJF29TR5,Take part in a linguistics experiment!,Answer one question about a sentence of English.,language research stanford fun cognitive science university explanations,$0.50,Sun Nov 11 19:56:17 PST 2018,8,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Tue Dec 11 19:56:17 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=36AZSFEYZ4Z7RPYRH1KOS0DDIJCBV8,3M1CVSFP614DQRVCFQVKFLQNRG4QAU,3,Submitted,Mon Nov 12 12:46:31 PST 2018,Sun Nov 11 20:00:18 PST 2018,Sun Nov 11 20:06:31 PST 2018,,,,,,[],"""nottarget""",4.6553666667
3,"[u'good', u'bad']",critical,target,spoon,looks like,15,nottarget,English,2,Male,28,No problems,very nice,Yes,1,4,Windows,900,1440,Chrome,36AZSFEYZ4Z7RPYRH1KOS0DDIJCBV8,3BRS3IGD6GUZKVJA2VCGBCMJF29TR5,Take part in a linguistics experiment!,Answer one question about a sentence of English.,language research stanford fun cognitive science university explanations,$0.50,Sun Nov 11 19:56:17 PST 2018,8,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Tue Dec 11 19:56:17 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=36AZSFEYZ4Z7RPYRH1KOS0DDIJCBV8,3M1CVSFP614DQRVCFQVKFLQNRG4QAU,3,Submitted,Mon Nov 12 12:46:31 PST 2018,Sun Nov 11 20:00:18 PST 2018,Sun Nov 11 20:06:31 PST 2018,,,,,,[],"""nottarget""",4.6553666667
3,"[u'bad', u'good']",critical,target,zebra,looks like,16,nottarget,English,2,Male,28,No problems,very nice,Yes,1,4,Windows,900,1440,Chrome,36AZSFEYZ4Z7RPYRH1KOS0DDIJCBV8,3BRS3IGD6GUZKVJA2VCGBCMJF29TR5,Take part in a linguistics experiment!,Answer one question about a sentence of English.,language research stanford fun cognitive science university explanations,$0.50,Sun Nov 11 19:56:17 PST 2018,8,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Tue Dec 11 19:56:17 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=36AZSFEYZ4Z7RPYRH1KOS0DDIJCBV8,3M1CVSFP614DQRVCFQVKFLQNRG4QAU,3,Submitted,Mon Nov 12 12:46:31 PST 2018,Sun Nov 11 20:00:18 PST 2018,Sun Nov 11 20:06:31 PST 2018,,,,,,[],"""nottarget""",4.6553666667
3,"[u'good', u'bad']",critical,competitor,waspsnest,isnt,17,nottarget,English,2,Male,28,No problems,very nice,Yes,1,4,Windows,900,1440,Chrome,36AZSFEYZ4Z7RPYRH1KOS0DDIJCBV8,3BRS3IGD6GUZKVJA2VCGBCMJF29TR5,Take part in a linguistics experiment!,Answer one question about a sentence of English.,language research stanford fun cognitive science university explanations,$0.50,Sun Nov 11 19:56:17 PST 2018,8,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Tue Dec 11 19:56:17 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=36AZSFEYZ4Z7RPYRH1KOS0DDIJCBV8,3M1CVSFP614DQRVCFQVKFLQNRG4QAU,3,Submitted,Mon Nov 12 12:46:31 PST 2018,Sun Nov 11 20:00:18 PST 2018,Sun Nov 11 20:06:31 PST 2018,,,,,,[],"""nottarget""",4.6553666667
3,"[u'bad', u'good']",critical,target,rainbow,looks like,18,nottarget,English,2,Male,28,No problems,very nice,Yes,1,4,Windows,900,1440,Chrome,36AZSFEYZ4Z7RPYRH1KOS0DDIJCBV8,3BRS3IGD6GUZKVJA2VCGBCMJF29TR5,Take part in a linguistics experiment!,Answer one question about a sentence of English.,language research stanford fun cognitive science university explanations,$0.50,Sun Nov 11 19:56:17 PST 2018,8,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Tue Dec 11 19:56:17 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=36AZSFEYZ4Z7RPYRH1KOS0DDIJCBV8,3M1CVSFP614DQRVCFQVKFLQNRG4QAU,3,Submitted,Mon Nov 12 12:46:31 PST 2018,Sun Nov 11 20:00:18 PST 2018,Sun Nov 11 20:06:31 PST 2018,,,,,,[],"""nottarget""",4.6553666667
3,"[u'good', u'bad']",critical,target,wheel,looks like,19,nottarget,English,2,Male,28,No problems,very nice,Yes,1,4,Windows,900,1440,Chrome,36AZSFEYZ4Z7RPYRH1KOS0DDIJCBV8,3BRS3IGD6GUZKVJA2VCGBCMJF29TR5,Take part in a linguistics experiment!,Answer one question about a sentence of English.,language research stanford fun cognitive science university explanations,$0.50,Sun Nov 11 19:56:17 PST 2018,8,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Tue Dec 11 19:56:17 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=36AZSFEYZ4Z7RPYRH1KOS0DDIJCBV8,3M1CVSFP614DQRVCFQVKFLQNRG4QAU,3,Submitted,Mon Nov 12 12:46:31 PST 2018,Sun Nov 11 20:00:18 PST 2018,Sun Nov 11 20:06:31 PST 2018,,,,,,[],"""nottarget""",4.6553666667
3,null,control,left,control_2,right,20,nottarget,English,2,Male,28,No problems,very nice,Yes,1,4,Windows,900,1440,Chrome,36AZSFEYZ4Z7RPYRH1KOS0DDIJCBV8,3BRS3IGD6GUZKVJA2VCGBCMJF29TR5,Take part in a linguistics experiment!,Answer one question about a sentence of English.,language research stanford fun cognitive science university explanations,$0.50,Sun Nov 11 19:56:17 PST 2018,8,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Tue Dec 11 19:56:17 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=36AZSFEYZ4Z7RPYRH1KOS0DDIJCBV8,3M1CVSFP614DQRVCFQVKFLQNRG4QAU,3,Submitted,Mon Nov 12 12:46:31 PST 2018,Sun Nov 11 20:00:18 PST 2018,Sun Nov 11 20:06:31 PST 2018,,,,,,[],"""nottarget""",4.6553666667
3,"[u'good', u'bad']",critical,target,mouse,looks like,21,nottarget,English,2,Male,28,No problems,very nice,Yes,1,4,Windows,900,1440,Chrome,36AZSFEYZ4Z7RPYRH1KOS0DDIJCBV8,3BRS3IGD6GUZKVJA2VCGBCMJF29TR5,Take part in a linguistics experiment!,Answer one question about a sentence of English.,language research stanford fun cognitive science university explanations,$0.50,Sun Nov 11 19:56:17 PST 2018,8,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Tue Dec 11 19:56:17 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=36AZSFEYZ4Z7RPYRH1KOS0DDIJCBV8,3M1CVSFP614DQRVCFQVKFLQNRG4QAU,3,Submitted,Mon Nov 12 12:46:31 PST 2018,Sun Nov 11 20:00:18 PST 2018,Sun Nov 11 20:06:31 PST 2018,,,,,,[],"""nottarget""",4.6553666667
3,"[u'good', u'bad']",critical,competitor,skateboard,isnt,22,nottarget,English,2,Male,28,No problems,very nice,Yes,1,4,Windows,900,1440,Chrome,36AZSFEYZ4Z7RPYRH1KOS0DDIJCBV8,3BRS3IGD6GUZKVJA2VCGBCMJF29TR5,Take part in a linguistics experiment!,Answer one question about a sentence of English.,language research stanford fun cognitive science university explanations,$0.50,Sun Nov 11 19:56:17 PST 2018,8,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Tue Dec 11 19:56:17 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=36AZSFEYZ4Z7RPYRH1KOS0DDIJCBV8,3M1CVSFP614DQRVCFQVKFLQNRG4QAU,3,Submitted,Mon Nov 12 12:46:31 PST 2018,Sun Nov 11 20:00:18 PST 2018,Sun Nov 11 20:06:31 PST 2018,,,,,,[],"""nottarget""",4.6553666667
3,"[u'bad', u'good']",critical,target,sundial,looks like,23,nottarget,English,2,Male,28,No problems,very nice,Yes,1,4,Windows,900,1440,Chrome,36AZSFEYZ4Z7RPYRH1KOS0DDIJCBV8,3BRS3IGD6GUZKVJA2VCGBCMJF29TR5,Take part in a linguistics experiment!,Answer one question about a sentence of English.,language research stanford fun cognitive science university explanations,$0.50,Sun Nov 11 19:56:17 PST 2018,8,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Tue Dec 11 19:56:17 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=36AZSFEYZ4Z7RPYRH1KOS0DDIJCBV8,3M1CVSFP614DQRVCFQVKFLQNRG4QAU,3,Submitted,Mon Nov 12 12:46:31 PST 2018,Sun Nov 11 20:00:18 PST 2018,Sun Nov 11 20:06:31 PST 2018,,,,,,[],"""nottarget""",4.6553666667
3,"[u'bad', u'good']",critical,target,railroad,looks like,24,nottarget,English,2,Male,28,No problems,very nice,Yes,1,4,Windows,900,1440,Chrome,36AZSFEYZ4Z7RPYRH1KOS0DDIJCBV8,3BRS3IGD6GUZKVJA2VCGBCMJF29TR5,Take part in a linguistics experiment!,Answer one question about a sentence of English.,language research stanford fun cognitive science university explanations,$0.50,Sun Nov 11 19:56:17 PST 2018,8,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Tue Dec 11 19:56:17 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=36AZSFEYZ4Z7RPYRH1KOS0DDIJCBV8,3M1CVSFP614DQRVCFQVKFLQNRG4QAU,3,Submitted,Mon Nov 12 12:46:31 PST 2018,Sun Nov 11 20:00:18 PST 2018,Sun Nov 11 20:06:31 PST 2018,,,,,,[],"""nottarget""",4.6553666667
3,"[u'bad', u'good']",critical,target,shark,looks like,25,nottarget,English,2,Male,28,No problems,very nice,Yes,1,4,Windows,900,1440,Chrome,36AZSFEYZ4Z7RPYRH1KOS0DDIJCBV8,3BRS3IGD6GUZKVJA2VCGBCMJF29TR5,Take part in a linguistics experiment!,Answer one question about a sentence of English.,language research stanford fun cognitive science university explanations,$0.50,Sun Nov 11 19:56:17 PST 2018,8,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Tue Dec 11 19:56:17 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=36AZSFEYZ4Z7RPYRH1KOS0DDIJCBV8,3M1CVSFP614DQRVCFQVKFLQNRG4QAU,3,Submitted,Mon Nov 12 12:46:31 PST 2018,Sun Nov 11 20:00:18 PST 2018,Sun Nov 11 20:06:31 PST 2018,,,,,,[],"""nottarget""",4.6553666667
3,null,control,left,control_1,left,26,nottarget,English,2,Male,28,No problems,very nice,Yes,1,4,Windows,900,1440,Chrome,36AZSFEYZ4Z7RPYRH1KOS0DDIJCBV8,3BRS3IGD6GUZKVJA2VCGBCMJF29TR5,Take part in a linguistics experiment!,Answer one question about a sentence of English.,language research stanford fun cognitive science university explanations,$0.50,Sun Nov 11 19:56:17 PST 2018,8,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Tue Dec 11 19:56:17 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=36AZSFEYZ4Z7RPYRH1KOS0DDIJCBV8,3M1CVSFP614DQRVCFQVKFLQNRG4QAU,3,Submitted,Mon Nov 12 12:46:31 PST 2018,Sun Nov 11 20:00:18 PST 2018,Sun Nov 11 20:06:31 PST 2018,,,,,,[],"""nottarget""",4.6553666667
3,"[u'bad', u'good']",critical,target,tadpole,looks like,27,nottarget,English,2,Male,28,No problems,very nice,Yes,1,4,Windows,900,1440,Chrome,36AZSFEYZ4Z7RPYRH1KOS0DDIJCBV8,3BRS3IGD6GUZKVJA2VCGBCMJF29TR5,Take part in a linguistics experiment!,Answer one question about a sentence of English.,language research stanford fun cognitive science university explanations,$0.50,Sun Nov 11 19:56:17 PST 2018,8,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Tue Dec 11 19:56:17 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=36AZSFEYZ4Z7RPYRH1KOS0DDIJCBV8,3M1CVSFP614DQRVCFQVKFLQNRG4QAU,3,Submitted,Mon Nov 12 12:46:31 PST 2018,Sun Nov 11 20:00:18 PST 2018,Sun Nov 11 20:06:31 PST 2018,,,,,,[],"""nottarget""",4.6553666667
3,"[u'good', u'bad']",critical,target,panda,looks like,28,nottarget,English,2,Male,28,No problems,very nice,Yes,1,4,Windows,900,1440,Chrome,36AZSFEYZ4Z7RPYRH1KOS0DDIJCBV8,3BRS3IGD6GUZKVJA2VCGBCMJF29TR5,Take part in a linguistics experiment!,Answer one question about a sentence of English.,language research stanford fun cognitive science university explanations,$0.50,Sun Nov 11 19:56:17 PST 2018,8,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Tue Dec 11 19:56:17 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=36AZSFEYZ4Z7RPYRH1KOS0DDIJCBV8,3M1CVSFP614DQRVCFQVKFLQNRG4QAU,3,Submitted,Mon Nov 12 12:46:31 PST 2018,Sun Nov 11 20:00:18 PST 2018,Sun Nov 11 20:06:31 PST 2018,,,,,,[],"""nottarget""",4.6553666667
4,"[u'bad', u'good']",critical,target,mouse,looks like,1,control,english,2,Male,28,no broblem,easy to task,Yes,0.5,3,Windows,1024,1280,Chrome,36AZSFEYZ4Z7RPYRH1KOS0DDIJCBV8,3BRS3IGD6GUZKVJA2VCGBCMJF29TR5,Take part in a linguistics experiment!,Answer one question about a sentence of English.,language research stanford fun cognitive science university explanations,$0.50,Sun Nov 11 19:56:17 PST 2018,8,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Tue Dec 11 19:56:17 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=36AZSFEYZ4Z7RPYRH1KOS0DDIJCBV8,3H7Z272LX869MYL1C45LOUGOGWILPH,4,Submitted,Mon Nov 12 13:06:46 PST 2018,Sun Nov 11 20:22:13 PST 2018,Sun Nov 11 20:26:46 PST 2018,,,,,,[],"""control""",4.1216166667
4,"[u'bad', u'good']",critical,target,cat,looks like,2,control,english,2,Male,28,no broblem,easy to task,Yes,0.5,3,Windows,1024,1280,Chrome,36AZSFEYZ4Z7RPYRH1KOS0DDIJCBV8,3BRS3IGD6GUZKVJA2VCGBCMJF29TR5,Take part in a linguistics experiment!,Answer one question about a sentence of English.,language research stanford fun cognitive science university explanations,$0.50,Sun Nov 11 19:56:17 PST 2018,8,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Tue Dec 11 19:56:17 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=36AZSFEYZ4Z7RPYRH1KOS0DDIJCBV8,3H7Z272LX869MYL1C45LOUGOGWILPH,4,Submitted,Mon Nov 12 13:06:46 PST 2018,Sun Nov 11 20:22:13 PST 2018,Sun Nov 11 20:26:46 PST 2018,,,,,,[],"""control""",4.1216166667
4,null,control,left,control_3,left,3,control,english,2,Male,28,no broblem,easy to task,Yes,0.5,3,Windows,1024,1280,Chrome,36AZSFEYZ4Z7RPYRH1KOS0DDIJCBV8,3BRS3IGD6GUZKVJA2VCGBCMJF29TR5,Take part in a linguistics experiment!,Answer one question about a sentence of English.,language research stanford fun cognitive science university explanations,$0.50,Sun Nov 11 19:56:17 PST 2018,8,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Tue Dec 11 19:56:17 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=36AZSFEYZ4Z7RPYRH1KOS0DDIJCBV8,3H7Z272LX869MYL1C45LOUGOGWILPH,4,Submitted,Mon Nov 12 13:06:46 PST 2018,Sun Nov 11 20:22:13 PST 2018,Sun Nov 11 20:26:46 PST 2018,,,,,,[],"""control""",4.1216166667
4,"[u'bad', u'good']",critical,target,hedgehog,looks like,4,control,english,2,Male,28,no broblem,easy to task,Yes,0.5,3,Windows,1024,1280,Chrome,36AZSFEYZ4Z7RPYRH1KOS0DDIJCBV8,3BRS3IGD6GUZKVJA2VCGBCMJF29TR5,Take part in a linguistics experiment!,Answer one question about a sentence of English.,language research stanford fun cognitive science university explanations,$0.50,Sun Nov 11 19:56:17 PST 2018,8,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Tue Dec 11 19:56:17 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=36AZSFEYZ4Z7RPYRH1KOS0DDIJCBV8,3H7Z272LX869MYL1C45LOUGOGWILPH,4,Submitted,Mon Nov 12 13:06:46 PST 2018,Sun Nov 11 20:22:13 PST 2018,Sun Nov 11 20:26:46 PST 2018,,,,,,[],"""control""",4.1216166667
4,"[u'bad', u'good']",critical,target,house,looks like,5,control,english,2,Male,28,no broblem,easy to task,Yes,0.5,3,Windows,1024,1280,Chrome,36AZSFEYZ4Z7RPYRH1KOS0DDIJCBV8,3BRS3IGD6GUZKVJA2VCGBCMJF29TR5,Take part in a linguistics experiment!,Answer one question about a sentence of English.,language research stanford fun cognitive science university explanations,$0.50,Sun Nov 11 19:56:17 PST 2018,8,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Tue Dec 11 19:56:17 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=36AZSFEYZ4Z7RPYRH1KOS0DDIJCBV8,3H7Z272LX869MYL1C45LOUGOGWILPH,4,Submitted,Mon Nov 12 13:06:46 PST 2018,Sun Nov 11 20:22:13 PST 2018,Sun Nov 11 20:26:46 PST 2018,,,,,,[],"""control""",4.1216166667
4,"[u'bad', u'good']",critical,target,cake,looks like,6,control,english,2,Male,28,no broblem,easy to task,Yes,0.5,3,Windows,1024,1280,Chrome,36AZSFEYZ4Z7RPYRH1KOS0DDIJCBV8,3BRS3IGD6GUZKVJA2VCGBCMJF29TR5,Take part in a linguistics experiment!,Answer one question about a sentence of English.,language research stanford fun cognitive science university explanations,$0.50,Sun Nov 11 19:56:17 PST 2018,8,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Tue Dec 11 19:56:17 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=36AZSFEYZ4Z7RPYRH1KOS0DDIJCBV8,3H7Z272LX869MYL1C45LOUGOGWILPH,4,Submitted,Mon Nov 12 13:06:46 PST 2018,Sun Nov 11 20:22:13 PST 2018,Sun Nov 11 20:26:46 PST 2018,,,,,,[],"""control""",4.1216166667
