workerid,img_order,selection,type,id,order,language,enjoyment,gender,age,problems,comments,asses,fairprice,education,OS,screenH,screenW,Browser,hitid,hittypeid,title,description,keywords,reward,creationtime,assignments,numavailable,numpending,numcomplete,hitstatus,reviewstatus,annotation,assignmentduration,autoapprovaldelay,hitlifetime,viewhit,assignmentid,workerid,assignmentstatus,autoapprovaltime,assignmentaccepttime,assignmentsubmittime,assignmentapprovaltime,assignmentrejecttime,deadline,feedback,reject,Answer.catch_trials,Answer.condition,Answer.time_in_minutes
1,"[u'bad', u'good']",target,looks like,hedgehog,5,English,1,Female,59,No,,Yes,1.00,2,Windows,1080,1920,Chrome,35F6NGNVM8I5CLRCZP8TMG3W3P47T0,3WDXCWYEATPE3TZR4WQ6H2S7KNZYJ9,Take part in a linguistics experiment!,Answer one question about a sentence of English.,language research stanford fun cognitive science university explanations,$0.75,Mon Nov 19 13:20:55 CST 2018,8,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed Dec 19 13:20:55 CST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=35F6NGNVM8I5CLRCZP8TMG3W3P47T0,3O7L7BFSHFO3Z6O5INSX22PSM1UIEK,1,Submitted,Tue Nov 20 06:07:33 CST 2018,Mon Nov 19 13:21:55 CST 2018,Mon Nov 19 13:27:33 CST 2018,,,,,,[],"""symmetric""",3.9882666666666666
1,"[u'bad', u'good']",competitor,looks like,panda,6,English,1,Female,59,No,,Yes,1.00,2,Windows,1080,1920,Chrome,35F6NGNVM8I5CLRCZP8TMG3W3P47T0,3WDXCWYEATPE3TZR4WQ6H2S7KNZYJ9,Take part in a linguistics experiment!,Answer one question about a sentence of English.,language research stanford fun cognitive science university explanations,$0.75,Mon Nov 19 13:20:55 CST 2018,8,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed Dec 19 13:20:55 CST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=35F6NGNVM8I5CLRCZP8TMG3W3P47T0,3O7L7BFSHFO3Z6O5INSX22PSM1UIEK,1,Submitted,Tue Nov 20 06:07:33 CST 2018,Mon Nov 19 13:21:55 CST 2018,Mon Nov 19 13:27:33 CST 2018,,,,,,[],"""symmetric""",3.9882666666666666
1,null,left,left,control_3,7,English,1,Female,59,No,,Yes,1.00,2,Windows,1080,1920,Chrome,35F6NGNVM8I5CLRCZP8TMG3W3P47T0,3WDXCWYEATPE3TZR4WQ6H2S7KNZYJ9,Take part in a linguistics experiment!,Answer one question about a sentence of English.,language research stanford fun cognitive science university explanations,$0.75,Mon Nov 19 13:20:55 CST 2018,8,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed Dec 19 13:20:55 CST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=35F6NGNVM8I5CLRCZP8TMG3W3P47T0,3O7L7BFSHFO3Z6O5INSX22PSM1UIEK,1,Submitted,Tue Nov 20 06:07:33 CST 2018,Mon Nov 19 13:21:55 CST 2018,Mon Nov 19 13:27:33 CST 2018,,,,,,[],"""symmetric""",3.9882666666666666
1,"[u'good', u'bad']",competitor,looks like,mouse,8,English,1,Female,59,No,,Yes,1.00,2,Windows,1080,1920,Chrome,35F6NGNVM8I5CLRCZP8TMG3W3P47T0,3WDXCWYEATPE3TZR4WQ6H2S7KNZYJ9,Take part in a linguistics experiment!,Answer one question about a sentence of English.,language research stanford fun cognitive science university explanations,$0.75,Mon Nov 19 13:20:55 CST 2018,8,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed Dec 19 13:20:55 CST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=35F6NGNVM8I5CLRCZP8TMG3W3P47T0,3O7L7BFSHFO3Z6O5INSX22PSM1UIEK,1,Submitted,Tue Nov 20 06:07:33 CST 2018,Mon Nov 19 13:21:55 CST 2018,Mon Nov 19 13:27:33 CST 2018,,,,,,[],"""symmetric""",3.9882666666666666
1,"[u'bad', u'good']",competitor,looks like,flower,9,English,1,Female,59,No,,Yes,1.00,2,Windows,1080,1920,Chrome,35F6NGNVM8I5CLRCZP8TMG3W3P47T0,3WDXCWYEATPE3TZR4WQ6H2S7KNZYJ9,Take part in a linguistics experiment!,Answer one question about a sentence of English.,language research stanford fun cognitive science university explanations,$0.75,Mon Nov 19 13:20:55 CST 2018,8,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed Dec 19 13:20:55 CST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=35F6NGNVM8I5CLRCZP8TMG3W3P47T0,3O7L7BFSHFO3Z6O5INSX22PSM1UIEK,1,Submitted,Tue Nov 20 06:07:33 CST 2018,Mon Nov 19 13:21:55 CST 2018,Mon Nov 19 13:27:33 CST 2018,,,,,,[],"""symmetric""",3.9882666666666666
1,"[u'bad', u'good']",competitor,looks like,rabbit,10,English,1,Female,59,No,,Yes,1.00,2,Windows,1080,1920,Chrome,35F6NGNVM8I5CLRCZP8TMG3W3P47T0,3WDXCWYEATPE3TZR4WQ6H2S7KNZYJ9,Take part in a linguistics experiment!,Answer one question about a sentence of English.,language research stanford fun cognitive science university explanations,$0.75,Mon Nov 19 13:20:55 CST 2018,8,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed Dec 19 13:20:55 CST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=35F6NGNVM8I5CLRCZP8TMG3W3P47T0,3O7L7BFSHFO3Z6O5INSX22PSM1UIEK,1,Submitted,Tue Nov 20 06:07:33 CST 2018,Mon Nov 19 13:21:55 CST 2018,Mon Nov 19 13:27:33 CST 2018,,,,,,[],"""symmetric""",3.9882666666666666
1,"[u'good', u'bad']",competitor,looks like,cat,11,English,1,Female,59,No,,Yes,1.00,2,Windows,1080,1920,Chrome,35F6NGNVM8I5CLRCZP8TMG3W3P47T0,3WDXCWYEATPE3TZR4WQ6H2S7KNZYJ9,Take part in a linguistics experiment!,Answer one question about a sentence of English.,language research stanford fun cognitive science university explanations,$0.75,Mon Nov 19 13:20:55 CST 2018,8,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed Dec 19 13:20:55 CST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=35F6NGNVM8I5CLRCZP8TMG3W3P47T0,3O7L7BFSHFO3Z6O5INSX22PSM1UIEK,1,Submitted,Tue Nov 20 06:07:33 CST 2018,Mon Nov 19 13:21:55 CST 2018,Mon Nov 19 13:27:33 CST 2018,,,,,,[],"""symmetric""",3.9882666666666666
1,"[u'good', u'bad']",target,looks like,cake,12,English,1,Female,59,No,,Yes,1.00,2,Windows,1080,1920,Chrome,35F6NGNVM8I5CLRCZP8TMG3W3P47T0,3WDXCWYEATPE3TZR4WQ6H2S7KNZYJ9,Take part in a linguistics experiment!,Answer one question about a sentence of English.,language research stanford fun cognitive science university explanations,$0.75,Mon Nov 19 13:20:55 CST 2018,8,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed Dec 19 13:20:55 CST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=35F6NGNVM8I5CLRCZP8TMG3W3P47T0,3O7L7BFSHFO3Z6O5INSX22PSM1UIEK,1,Submitted,Tue Nov 20 06:07:33 CST 2018,Mon Nov 19 13:21:55 CST 2018,Mon Nov 19 13:27:33 CST 2018,,,,,,[],"""symmetric""",3.9882666666666666
1,"[u'good', u'bad']",competitor,looks like,monkey,13,English,1,Female,59,No,,Yes,1.00,2,Windows,1080,1920,Chrome,35F6NGNVM8I5CLRCZP8TMG3W3P47T0,3WDXCWYEATPE3TZR4WQ6H2S7KNZYJ9,Take part in a linguistics experiment!,Answer one question about a sentence of English.,language research stanford fun cognitive science university explanations,$0.75,Mon Nov 19 13:20:55 CST 2018,8,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed Dec 19 13:20:55 CST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=35F6NGNVM8I5CLRCZP8TMG3W3P47T0,3O7L7BFSHFO3Z6O5INSX22PSM1UIEK,1,Submitted,Tue Nov 20 06:07:33 CST 2018,Mon Nov 19 13:21:55 CST 2018,Mon Nov 19 13:27:33 CST 2018,,,,,,[],"""symmetric""",3.9882666666666666
1,null,left,left,control_1,14,English,1,Female,59,No,,Yes,1.00,2,Windows,1080,1920,Chrome,35F6NGNVM8I5CLRCZP8TMG3W3P47T0,3WDXCWYEATPE3TZR4WQ6H2S7KNZYJ9,Take part in a linguistics experiment!,Answer one question about a sentence of English.,language research stanford fun cognitive science university explanations,$0.75,Mon Nov 19 13:20:55 CST 2018,8,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed Dec 19 13:20:55 CST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=35F6NGNVM8I5CLRCZP8TMG3W3P47T0,3O7L7BFSHFO3Z6O5INSX22PSM1UIEK,1,Submitted,Tue Nov 20 06:07:33 CST 2018,Mon Nov 19 13:21:55 CST 2018,Mon Nov 19 13:27:33 CST 2018,,,,,,[],"""symmetric""",3.9882666666666666
1,null,right,right,control_4,15,English,1,Female,59,No,,Yes,1.00,2,Windows,1080,1920,Chrome,35F6NGNVM8I5CLRCZP8TMG3W3P47T0,3WDXCWYEATPE3TZR4WQ6H2S7KNZYJ9,Take part in a linguistics experiment!,Answer one question about a sentence of English.,language research stanford fun cognitive science university explanations,$0.75,Mon Nov 19 13:20:55 CST 2018,8,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed Dec 19 13:20:55 CST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=35F6NGNVM8I5CLRCZP8TMG3W3P47T0,3O7L7BFSHFO3Z6O5INSX22PSM1UIEK,1,Submitted,Tue Nov 20 06:07:33 CST 2018,Mon Nov 19 13:21:55 CST 2018,Mon Nov 19 13:27:33 CST 2018,,,,,,[],"""symmetric""",3.9882666666666666
1,"[u'bad', u'good']",target,looks like,sailboat,16,English,1,Female,59,No,,Yes,1.00,2,Windows,1080,1920,Chrome,35F6NGNVM8I5CLRCZP8TMG3W3P47T0,3WDXCWYEATPE3TZR4WQ6H2S7KNZYJ9,Take part in a linguistics experiment!,Answer one question about a sentence of English.,language research stanford fun cognitive science university explanations,$0.75,Mon Nov 19 13:20:55 CST 2018,8,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed Dec 19 13:20:55 CST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=35F6NGNVM8I5CLRCZP8TMG3W3P47T0,3O7L7BFSHFO3Z6O5INSX22PSM1UIEK,1,Submitted,Tue Nov 20 06:07:33 CST 2018,Mon Nov 19 13:21:55 CST 2018,Mon Nov 19 13:27:33 CST 2018,,,,,,[],"""symmetric""",3.9882666666666666
1,"[u'good', u'bad']",target,looks like,sundial,17,English,1,Female,59,No,,Yes,1.00,2,Windows,1080,1920,Chrome,35F6NGNVM8I5CLRCZP8TMG3W3P47T0,3WDXCWYEATPE3TZR4WQ6H2S7KNZYJ9,Take part in a linguistics experiment!,Answer one question about a sentence of English.,language research stanford fun cognitive science university explanations,$0.75,Mon Nov 19 13:20:55 CST 2018,8,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed Dec 19 13:20:55 CST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=35F6NGNVM8I5CLRCZP8TMG3W3P47T0,3O7L7BFSHFO3Z6O5INSX22PSM1UIEK,1,Submitted,Tue Nov 20 06:07:33 CST 2018,Mon Nov 19 13:21:55 CST 2018,Mon Nov 19 13:27:33 CST 2018,,,,,,[],"""symmetric""",3.9882666666666666
1,"[u'bad', u'good']",competitor,looks like,tadpole,18,English,1,Female,59,No,,Yes,1.00,2,Windows,1080,1920,Chrome,35F6NGNVM8I5CLRCZP8TMG3W3P47T0,3WDXCWYEATPE3TZR4WQ6H2S7KNZYJ9,Take part in a linguistics experiment!,Answer one question about a sentence of English.,language research stanford fun cognitive science university explanations,$0.75,Mon Nov 19 13:20:55 CST 2018,8,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed Dec 19 13:20:55 CST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=35F6NGNVM8I5CLRCZP8TMG3W3P47T0,3O7L7BFSHFO3Z6O5INSX22PSM1UIEK,1,Submitted,Tue Nov 20 06:07:33 CST 2018,Mon Nov 19 13:21:55 CST 2018,Mon Nov 19 13:27:33 CST 2018,,,,,,[],"""symmetric""",3.9882666666666666
1,"[u'bad', u'good']",competitor,looks like,reindeer,19,English,1,Female,59,No,,Yes,1.00,2,Windows,1080,1920,Chrome,35F6NGNVM8I5CLRCZP8TMG3W3P47T0,3WDXCWYEATPE3TZR4WQ6H2S7KNZYJ9,Take part in a linguistics experiment!,Answer one question about a sentence of English.,language research stanford fun cognitive science university explanations,$0.75,Mon Nov 19 13:20:55 CST 2018,8,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed Dec 19 13:20:55 CST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=35F6NGNVM8I5CLRCZP8TMG3W3P47T0,3O7L7BFSHFO3Z6O5INSX22PSM1UIEK,1,Submitted,Tue Nov 20 06:07:33 CST 2018,Mon Nov 19 13:21:55 CST 2018,Mon Nov 19 13:27:33 CST 2018,,,,,,[],"""symmetric""",3.9882666666666666
1,"[u'bad', u'good']",competitor,looks like,shark,20,English,1,Female,59,No,,Yes,1.00,2,Windows,1080,1920,Chrome,35F6NGNVM8I5CLRCZP8TMG3W3P47T0,3WDXCWYEATPE3TZR4WQ6H2S7KNZYJ9,Take part in a linguistics experiment!,Answer one question about a sentence of English.,language research stanford fun cognitive science university explanations,$0.75,Mon Nov 19 13:20:55 CST 2018,8,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed Dec 19 13:20:55 CST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=35F6NGNVM8I5CLRCZP8TMG3W3P47T0,3O7L7BFSHFO3Z6O5INSX22PSM1UIEK,1,Submitted,Tue Nov 20 06:07:33 CST 2018,Mon Nov 19 13:21:55 CST 2018,Mon Nov 19 13:27:33 CST 2018,,,,,,[],"""symmetric""",3.9882666666666666
1,"[u'bad', u'good']",competitor,looks like,railroad,21,English,1,Female,59,No,,Yes,1.00,2,Windows,1080,1920,Chrome,35F6NGNVM8I5CLRCZP8TMG3W3P47T0,3WDXCWYEATPE3TZR4WQ6H2S7KNZYJ9,Take part in a linguistics experiment!,Answer one question about a sentence of English.,language research stanford fun cognitive science university explanations,$0.75,Mon Nov 19 13:20:55 CST 2018,8,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed Dec 19 13:20:55 CST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=35F6NGNVM8I5CLRCZP8TMG3W3P47T0,3O7L7BFSHFO3Z6O5INSX22PSM1UIEK,1,Submitted,Tue Nov 20 06:07:33 CST 2018,Mon Nov 19 13:21:55 CST 2018,Mon Nov 19 13:27:33 CST 2018,,,,,,[],"""symmetric""",3.9882666666666666
1,"[u'good', u'bad']",competitor,looks like,spoon,22,English,1,Female,59,No,,Yes,1.00,2,Windows,1080,1920,Chrome,35F6NGNVM8I5CLRCZP8TMG3W3P47T0,3WDXCWYEATPE3TZR4WQ6H2S7KNZYJ9,Take part in a linguistics experiment!,Answer one question about a sentence of English.,language research stanford fun cognitive science university explanations,$0.75,Mon Nov 19 13:20:55 CST 2018,8,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed Dec 19 13:20:55 CST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=35F6NGNVM8I5CLRCZP8TMG3W3P47T0,3O7L7BFSHFO3Z6O5INSX22PSM1UIEK,1,Submitted,Tue Nov 20 06:07:33 CST 2018,Mon Nov 19 13:21:55 CST 2018,Mon Nov 19 13:27:33 CST 2018,,,,,,[],"""symmetric""",3.9882666666666666
1,null,right,right,control_2,23,English,1,Female,59,No,,Yes,1.00,2,Windows,1080,1920,Chrome,35F6NGNVM8I5CLRCZP8TMG3W3P47T0,3WDXCWYEATPE3TZR4WQ6H2S7KNZYJ9,Take part in a linguistics experiment!,Answer one question about a sentence of English.,language research stanford fun cognitive science university explanations,$0.75,Mon Nov 19 13:20:55 CST 2018,8,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed Dec 19 13:20:55 CST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=35F6NGNVM8I5CLRCZP8TMG3W3P47T0,3O7L7BFSHFO3Z6O5INSX22PSM1UIEK,1,Submitted,Tue Nov 20 06:07:33 CST 2018,Mon Nov 19 13:21:55 CST 2018,Mon Nov 19 13:27:33 CST 2018,,,,,,[],"""symmetric""",3.9882666666666666
1,"[u'good', u'bad']",target,looks like,wheel,24,English,1,Female,59,No,,Yes,1.00,2,Windows,1080,1920,Chrome,35F6NGNVM8I5CLRCZP8TMG3W3P47T0,3WDXCWYEATPE3TZR4WQ6H2S7KNZYJ9,Take part in a linguistics experiment!,Answer one question about a sentence of English.,language research stanford fun cognitive science university explanations,$0.75,Mon Nov 19 13:20:55 CST 2018,8,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed Dec 19 13:20:55 CST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=35F6NGNVM8I5CLRCZP8TMG3W3P47T0,3O7L7BFSHFO3Z6O5INSX22PSM1UIEK,1,Submitted,Tue Nov 20 06:07:33 CST 2018,Mon Nov 19 13:21:55 CST 2018,Mon Nov 19 13:27:33 CST 2018,,,,,,[],"""symmetric""",3.9882666666666666
1,"[u'bad', u'good']",target,looks like,waspsnest,25,English,1,Female,59,No,,Yes,1.00,2,Windows,1080,1920,Chrome,35F6NGNVM8I5CLRCZP8TMG3W3P47T0,3WDXCWYEATPE3TZR4WQ6H2S7KNZYJ9,Take part in a linguistics experiment!,Answer one question about a sentence of English.,language research stanford fun cognitive science university explanations,$0.75,Mon Nov 19 13:20:55 CST 2018,8,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed Dec 19 13:20:55 CST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=35F6NGNVM8I5CLRCZP8TMG3W3P47T0,3O7L7BFSHFO3Z6O5INSX22PSM1UIEK,1,Submitted,Tue Nov 20 06:07:33 CST 2018,Mon Nov 19 13:21:55 CST 2018,Mon Nov 19 13:27:33 CST 2018,,,,,,[],"""symmetric""",3.9882666666666666
1,"[u'bad', u'good']",competitor,looks like,rainbow,26,English,1,Female,59,No,,Yes,1.00,2,Windows,1080,1920,Chrome,35F6NGNVM8I5CLRCZP8TMG3W3P47T0,3WDXCWYEATPE3TZR4WQ6H2S7KNZYJ9,Take part in a linguistics experiment!,Answer one question about a sentence of English.,language research stanford fun cognitive science university explanations,$0.75,Mon Nov 19 13:20:55 CST 2018,8,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed Dec 19 13:20:55 CST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=35F6NGNVM8I5CLRCZP8TMG3W3P47T0,3O7L7BFSHFO3Z6O5INSX22PSM1UIEK,1,Submitted,Tue Nov 20 06:07:33 CST 2018,Mon Nov 19 13:21:55 CST 2018,Mon Nov 19 13:27:33 CST 2018,,,,,,[],"""symmetric""",3.9882666666666666
1,"[u'bad', u'good']",target,looks like,skateboard,27,English,1,Female,59,No,,Yes,1.00,2,Windows,1080,1920,Chrome,35F6NGNVM8I5CLRCZP8TMG3W3P47T0,3WDXCWYEATPE3TZR4WQ6H2S7KNZYJ9,Take part in a linguistics experiment!,Answer one question about a sentence of English.,language research stanford fun cognitive science university explanations,$0.75,Mon Nov 19 13:20:55 CST 2018,8,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed Dec 19 13:20:55 CST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=35F6NGNVM8I5CLRCZP8TMG3W3P47T0,3O7L7BFSHFO3Z6O5INSX22PSM1UIEK,1,Submitted,Tue Nov 20 06:07:33 CST 2018,Mon Nov 19 13:21:55 CST 2018,Mon Nov 19 13:27:33 CST 2018,,,,,,[],"""symmetric""",3.9882666666666666
1,"[u'bad', u'good']",competitor,looks like,zebra,28,English,1,Female,59,No,,Yes,1.00,2,Windows,1080,1920,Chrome,35F6NGNVM8I5CLRCZP8TMG3W3P47T0,3WDXCWYEATPE3TZR4WQ6H2S7KNZYJ9,Take part in a linguistics experiment!,Answer one question about a sentence of English.,language research stanford fun cognitive science university explanations,$0.75,Mon Nov 19 13:20:55 CST 2018,8,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed Dec 19 13:20:55 CST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=35F6NGNVM8I5CLRCZP8TMG3W3P47T0,3O7L7BFSHFO3Z6O5INSX22PSM1UIEK,1,Submitted,Tue Nov 20 06:07:33 CST 2018,Mon Nov 19 13:21:55 CST 2018,Mon Nov 19 13:27:33 CST 2018,,,,,,[],"""symmetric""",3.9882666666666666
2,"[u'good', u'bad']",competitor,looks like,baseball,1,English,1,Male,29,,,Yes,.75,3,Linux,1080,1920,Chrome,35F6NGNVM8I5CLRCZP8TMG3W3P47T0,3WDXCWYEATPE3TZR4WQ6H2S7KNZYJ9,Take part in a linguistics experiment!,Answer one question about a sentence of English.,language research stanford fun cognitive science university explanations,$0.75,Mon Nov 19 13:20:55 CST 2018,8,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed Dec 19 13:20:55 CST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=35F6NGNVM8I5CLRCZP8TMG3W3P47T0,3R6BYFZZP8BSVFDWCKC4NUX7MFDFXZ,2,Submitted,Tue Nov 20 06:10:14 CST 2018,Mon Nov 19 13:21:13 CST 2018,Mon Nov 19 13:30:14 CST 2018,,,,,,[],"""nottarget""",1.1110166666666668
2,"[u'good', u'bad']",target,looks like,hedgehog,2,English,1,Male,29,,,Yes,.75,3,Linux,1080,1920,Chrome,35F6NGNVM8I5CLRCZP8TMG3W3P47T0,3WDXCWYEATPE3TZR4WQ6H2S7KNZYJ9,Take part in a linguistics experiment!,Answer one question about a sentence of English.,language research stanford fun cognitive science university explanations,$0.75,Mon Nov 19 13:20:55 CST 2018,8,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed Dec 19 13:20:55 CST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=35F6NGNVM8I5CLRCZP8TMG3W3P47T0,3R6BYFZZP8BSVFDWCKC4NUX7MFDFXZ,2,Submitted,Tue Nov 20 06:10:14 CST 2018,Mon Nov 19 13:21:13 CST 2018,Mon Nov 19 13:30:14 CST 2018,,,,,,[],"""nottarget""",1.1110166666666668
2,"[u'good', u'bad']",target,looks like,rabbit,3,English,1,Male,29,,,Yes,.75,3,Linux,1080,1920,Chrome,35F6NGNVM8I5CLRCZP8TMG3W3P47T0,3WDXCWYEATPE3TZR4WQ6H2S7KNZYJ9,Take part in a linguistics experiment!,Answer one question about a sentence of English.,language research stanford fun cognitive science university explanations,$0.75,Mon Nov 19 13:20:55 CST 2018,8,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed Dec 19 13:20:55 CST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=35F6NGNVM8I5CLRCZP8TMG3W3P47T0,3R6BYFZZP8BSVFDWCKC4NUX7MFDFXZ,2,Submitted,Tue Nov 20 06:10:14 CST 2018,Mon Nov 19 13:21:13 CST 2018,Mon Nov 19 13:30:14 CST 2018,,,,,,[],"""nottarget""",1.1110166666666668
2,"[u'bad', u'good']",target,looks like,flower,4,English,1,Male,29,,,Yes,.75,3,Linux,1080,1920,Chrome,35F6NGNVM8I5CLRCZP8TMG3W3P47T0,3WDXCWYEATPE3TZR4WQ6H2S7KNZYJ9,Take part in a linguistics experiment!,Answer one question about a sentence of English.,language research stanford fun cognitive science university explanations,$0.75,Mon Nov 19 13:20:55 CST 2018,8,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed Dec 19 13:20:55 CST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=35F6NGNVM8I5CLRCZP8TMG3W3P47T0,3R6BYFZZP8BSVFDWCKC4NUX7MFDFXZ,2,Submitted,Tue Nov 20 06:10:14 CST 2018,Mon Nov 19 13:21:13 CST 2018,Mon Nov 19 13:30:14 CST 2018,,,,,,[],"""nottarget""",1.1110166666666668
2,"[u'bad', u'good']",competitor,looks like,horse,5,English,1,Male,29,,,Yes,.75,3,Linux,1080,1920,Chrome,35F6NGNVM8I5CLRCZP8TMG3W3P47T0,3WDXCWYEATPE3TZR4WQ6H2S7KNZYJ9,Take part in a linguistics experiment!,Answer one question about a sentence of English.,language research stanford fun cognitive science university explanations,$0.75,Mon Nov 19 13:20:55 CST 2018,8,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed Dec 19 13:20:55 CST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=35F6NGNVM8I5CLRCZP8TMG3W3P47T0,3R6BYFZZP8BSVFDWCKC4NUX7MFDFXZ,2,Submitted,Tue Nov 20 06:10:14 CST 2018,Mon Nov 19 13:21:13 CST 2018,Mon Nov 19 13:30:14 CST 2018,,,,,,[],"""nottarget""",1.1110166666666668
2,"[u'bad', u'good']",target,looks like,mouse,6,English,1,Male,29,,,Yes,.75,3,Linux,1080,1920,Chrome,35F6NGNVM8I5CLRCZP8TMG3W3P47T0,3WDXCWYEATPE3TZR4WQ6H2S7KNZYJ9,Take part in a linguistics experiment!,Answer one question about a sentence of English.,language research stanford fun cognitive science university explanations,$0.75,Mon Nov 19 13:20:55 CST 2018,8,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed Dec 19 13:20:55 CST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=35F6NGNVM8I5CLRCZP8TMG3W3P47T0,3R6BYFZZP8BSVFDWCKC4NUX7MFDFXZ,2,Submitted,Tue Nov 20 06:10:14 CST 2018,Mon Nov 19 13:21:13 CST 2018,Mon Nov 19 13:30:14 CST 2018,,,,,,[],"""nottarget""",1.1110166666666668
2,"[u'bad', u'good']",target,looks like,cat,7,English,1,Male,29,,,Yes,.75,3,Linux,1080,1920,Chrome,35F6NGNVM8I5CLRCZP8TMG3W3P47T0,3WDXCWYEATPE3TZR4WQ6H2S7KNZYJ9,Take part in a linguistics experiment!,Answer one question about a sentence of English.,language research stanford fun cognitive science university explanations,$0.75,Mon Nov 19 13:20:55 CST 2018,8,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed Dec 19 13:20:55 CST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=35F6NGNVM8I5CLRCZP8TMG3W3P47T0,3R6BYFZZP8BSVFDWCKC4NUX7MFDFXZ,2,Submitted,Tue Nov 20 06:10:14 CST 2018,Mon Nov 19 13:21:13 CST 2018,Mon Nov 19 13:30:14 CST 2018,,,,,,[],"""nottarget""",1.1110166666666668
2,"[u'good', u'bad']",target,looks like,monkey,8,English,1,Male,29,,,Yes,.75,3,Linux,1080,1920,Chrome,35F6NGNVM8I5CLRCZP8TMG3W3P47T0,3WDXCWYEATPE3TZR4WQ6H2S7KNZYJ9,Take part in a linguistics experiment!,Answer one question about a sentence of English.,language research stanford fun cognitive science university explanations,$0.75,Mon Nov 19 13:20:55 CST 2018,8,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed Dec 19 13:20:55 CST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=35F6NGNVM8I5CLRCZP8TMG3W3P47T0,3R6BYFZZP8BSVFDWCKC4NUX7MFDFXZ,2,Submitted,Tue Nov 20 06:10:14 CST 2018,Mon Nov 19 13:21:13 CST 2018,Mon Nov 19 13:30:14 CST 2018,,,,,,[],"""nottarget""",1.1110166666666668
